Segment,AnnualFee,CashBackRate,IntroAPR,DigitalFeature,APR,Perk,Profit
Cohort 6,$95 ,1%,0% for 18 months,Budget Coaching,15%,None,107.4371729
Cohort 6,$95 ,1%,0% for 18 months,Budget Coaching,15%,Airport Lounge,23.58416549
Cohort 6,$95 ,1%,0% for 18 months,Budget Coaching,15%,Travel Insurance,23.16847796
Cohort 6,$95 ,1%,0% for 18 months,Budget Coaching,20%,None,354.3428783
Cohort 6,$95 ,1%,0% for 18 months,Budget Coaching,20%,Airport Lounge,302.8244072
Cohort 6,$95 ,1%,0% for 18 months,Budget Coaching,20%,Travel Insurance,296.4168605
Cohort 6,$95 ,1%,0% for 18 months,Budget Coaching,25%,None,473.7787685
Cohort 6,$95 ,1%,0% for 18 months,Budget Coaching,25%,Airport Lounge,469.9178088
Cohort 6,$95 ,1%,0% for 18 months,Budget Coaching,25%,Travel Insurance,454.8006565
Cohort 6,$95 ,1%,0% for 18 months,Budget Coaching,30%,None,412.5201726
Cohort 6,$95 ,1%,0% for 18 months,Budget Coaching,30%,Airport Lounge,488.9757732
Cohort 6,$95 ,1%,0% for 18 months,Budget Coaching,30%,Travel Insurance,457.4356588
Cohort 6,$95 ,2%,None,Basic App,15%,None,500.1230766
Cohort 6,$95 ,2%,None,Basic App,15%,Airport Lounge,520.5149886
Cohort 6,$95 ,2%,None,Basic App,15%,Travel Insurance,500.6590248
Cohort 6,$95 ,2%,None,Basic App,20%,None,674.435051
Cohort 6,$95 ,2%,None,Basic App,20%,Airport Lounge,761.9918231
Cohort 6,$95 ,2%,None,Basic App,20%,Travel Insurance,727.7290871
Cohort 6,$95 ,2%,None,Basic App,25%,None,678.6618056
Cohort 6,$95 ,2%,None,Basic App,25%,Airport Lounge,855.8671114
Cohort 6,$95 ,2%,None,Basic App,25%,Travel Insurance,800.4842987
Cohort 6,$95 ,2%,None,Basic App,30%,None,461.577587
Cohort 6,$95 ,2%,None,Basic App,30%,Airport Lounge,718.5419165
Cohort 6,$95 ,2%,None,Basic App,30%,Travel Insurance,637.95841
Cohort 6,$95 ,2%,None,Spend Insights,15%,None,506.6731384
Cohort 6,$95 ,2%,None,Spend Insights,15%,Airport Lounge,518.0415204
Cohort 6,$95 ,2%,None,Spend Insights,15%,Travel Insurance,499.9138544
Cohort 6,$95 ,2%,None,Spend Insights,20%,None,689.1388216
Cohort 6,$95 ,2%,None,Spend Insights,20%,Airport Lounge,764.4703151
Cohort 6,$95 ,2%,None,Spend Insights,20%,Travel Insurance,732.8502338
Cohort 6,$95 ,2%,None,Spend Insights,25%,None,702.3450696
Cohort 6,$95 ,2%,None,Spend Insights,25%,Airport Lounge,866.3571414
Cohort 6,$95 ,2%,None,Spend Insights,25%,Travel Insurance,814.3668056
Cohort 6,$95 ,2%,None,Spend Insights,30%,None,488.4270626
Cohort 6,$95 ,2%,None,Spend Insights,30%,Airport Lounge,741.1194165
Cohort 6,$95 ,2%,None,Spend Insights,30%,Travel Insurance,662.4998601
Cohort 6,$95 ,2%,None,Budget Coaching,15%,None,578.0331006
Cohort 6,$95 ,2%,None,Budget Coaching,15%,Airport Lounge,541.6322123
Cohort 6,$95 ,2%,None,Budget Coaching,15%,Travel Insurance,531.8542313
Cohort 6,$95 ,2%,None,Budget Coaching,20%,None,809.3790915
Cohort 6,$95 ,2%,None,Budget Coaching,20%,Airport Lounge,813.8417205
Cohort 6,$95 ,2%,None,Budget Coaching,20%,Travel Insurance,796.2109079
Cohort 6,$95 ,2%,None,Budget Coaching,25%,None,885.0938409
Cohort 6,$95 ,2%,None,Budget Coaching,25%,Airport Lounge,959.5751677
Cohort 6,$95 ,2%,None,Budget Coaching,25%,Travel Insurance,928.0077264
Cohort 6,$95 ,2%,None,Budget Coaching,30%,None,717.3665154
Cohort 6,$95 ,2%,None,Budget Coaching,30%,Airport Lounge,914.0628429
Cohort 6,$95 ,2%,None,Budget Coaching,30%,Travel Insurance,853.980997
Cohort 6,$95 ,2%,0% for 12 months,Basic App,15%,None,157.9046582
Cohort 6,$95 ,2%,0% for 12 months,Basic App,15%,Airport Lounge,87.45496859
Cohort 6,$95 ,2%,0% for 12 months,Basic App,15%,Travel Insurance,85.30848932
Cohort 6,$95 ,2%,0% for 12 months,Basic App,20%,None,384.7466758
Cohort 6,$95 ,2%,0% for 12 months,Basic App,20%,Airport Lounge,357.3893725
Cohort 6,$95 ,2%,0% for 12 months,Basic App,20%,Travel Insurance,346.9242307
Cohort 6,$95 ,2%,0% for 12 months,Basic App,25%,None,476.4540435
Cohort 6,$95 ,2%,0% for 12 months,Basic App,25%,Airport Lounge,509.221133
Cohort 6,$95 ,2%,0% for 12 months,Basic App,25%,Travel Insurance,486.9792869
Cohort 6,$95 ,2%,0% for 12 months,Basic App,30%,None,380.6409234
Cohort 6,$95 ,2%,0% for 12 months,Basic App,30%,Airport Lounge,496.5090614
Cohort 6,$95 ,2%,0% for 12 months,Basic App,30%,Travel Insurance,455.3123706
Cohort 6,$95 ,2%,0% for 12 months,Spend Insights,15%,None,152.6160383
Cohort 6,$95 ,2%,0% for 12 months,Spend Insights,15%,Airport Lounge,78.85514074
Cohort 6,$95 ,2%,0% for 12 months,Spend Insights,15%,Travel Insurance,77.08956795
Cohort 6,$95 ,2%,0% for 12 months,Spend Insights,20%,None,385.2770127
Cohort 6,$95 ,2%,0% for 12 months,Spend Insights,20%,Airport Lounge,351.5805603
Cohort 6,$95 ,2%,0% for 12 months,Spend Insights,20%,Travel Insurance,342.1708038
Cohort 6,$95 ,2%,0% for 12 months,Spend Insights,25%,None,484.3345594
Cohort 6,$95 ,2%,0% for 12 months,Spend Insights,25%,Airport Lounge,507.7452608
Cohort 6,$95 ,2%,0% for 12 months,Spend Insights,25%,Travel Insurance,487.3554997
Cohort 6,$95 ,2%,0% for 12 months,Spend Insights,30%,None,395.8136902
Cohort 6,$95 ,2%,0% for 12 months,Spend Insights,30%,Airport Lounge,503.2720635
Cohort 6,$95 ,2%,0% for 12 months,Spend Insights,30%,Travel Insurance,464.2525026
Cohort 6,$95 ,2%,0% for 12 months,Budget Coaching,15%,None,158.9265813
Cohort 6,$95 ,2%,0% for 12 months,Budget Coaching,15%,Airport Lounge,72.31411795
Cohort 6,$95 ,2%,0% for 12 months,Budget Coaching,15%,Travel Insurance,71.50288378
Cohort 6,$95 ,2%,0% for 12 months,Budget Coaching,20%,None,422.8354476
Cohort 6,$95 ,2%,0% for 12 months,Budget Coaching,20%,Airport Lounge,358.7466073
Cohort 6,$95 ,2%,0% for 12 months,Budget Coaching,20%,Travel Insurance,353.8872959
Cohort 6,$95 ,2%,0% for 12 months,Budget Coaching,25%,None,563.6867496
Cohort 6,$95 ,2%,0% for 12 months,Budget Coaching,25%,Airport Lounge,536.1202571
Cohort 6,$95 ,2%,0% for 12 months,Budget Coaching,25%,Travel Insurance,524.8765453
Cohort 6,$95 ,2%,0% for 12 months,Budget Coaching,30%,None,527.6954884
Cohort 6,$95 ,2%,0% for 12 months,Budget Coaching,30%,Airport Lounge,575.8855514
Cohort 6,$95 ,2%,0% for 12 months,Budget Coaching,30%,Travel Insurance,550.2867714
Cohort 6,$95 ,2%,0% for 18 months,Basic App,15%,None,-47.3253081
Cohort 6,$95 ,2%,0% for 18 months,Basic App,15%,Airport Lounge,-146.2878019
Cohort 6,$95 ,2%,0% for 18 months,Basic App,15%,Travel Insurance,-143.7284165
Cohort 6,$95 ,2%,0% for 18 months,Basic App,20%,None,204.5390469
Cohort 6,$95 ,2%,0% for 18 months,Basic App,20%,Airport Lounge,135.1797267
Cohort 6,$95 ,2%,0% for 18 months,Basic App,20%,Travel Insurance,132.3402103
Cohort 6,$95 ,2%,0% for 18 months,Basic App,25%,None,337.9817073
Cohort 6,$95 ,2%,0% for 18 months,Basic App,25%,Airport Lounge,309.0613582
Cohort 6,$95 ,2%,0% for 18 months,Basic App,25%,Travel Insurance,299.1875853
Cohort 6,$95 ,2%,0% for 18 months,Basic App,30%,None,311.1694059
Cohort 6,$95 ,2%,0% for 18 months,Basic App,30%,Airport Lounge,348.7552021
Cohort 6,$95 ,2%,0% for 18 months,Basic App,30%,Travel Insurance,326.3910471
Cohort 6,$95 ,2%,0% for 18 months,Spend Insights,15%,None,-56.69536715
Cohort 6,$95 ,2%,0% for 18 months,Spend Insights,15%,Airport Lounge,-156.5772547
Cohort 6,$95 ,2%,0% for 18 months,Spend Insights,15%,Travel Insurance,-154.085369
Cohort 6,$95 ,2%,0% for 18 months,Spend Insights,20%,None,199.3763172
Cohort 6,$95 ,2%,0% for 18 months,Spend Insights,20%,Airport Lounge,126.6871501
Cohort 6,$95 ,2%,0% for 18 months,Spend Insights,20%,Travel Insurance,124.2630246
Cohort 6,$95 ,2%,0% for 18 months,Spend Insights,25%,None,338.2574451
Cohort 6,$95 ,2%,0% for 18 months,Spend Insights,25%,Airport Lounge,303.1585964
Cohort 6,$95 ,2%,0% for 18 months,Spend Insights,25%,Travel Insurance,294.2966381
Cohort 6,$95 ,2%,0% for 18 months,Spend Insights,30%,None,318.6895115
Cohort 6,$95 ,2%,0% for 18 months,Spend Insights,30%,Airport Lounge,348.204643
Cohort 6,$95 ,2%,0% for 18 months,Spend Insights,30%,Travel Insurance,327.5023407
Cohort 6,$95 ,2%,0% for 18 months,Budget Coaching,15%,None,-70.1055154
Cohort 6,$95 ,2%,0% for 18 months,Budget Coaching,15%,Airport Lounge,-170.6252798
Cohort 6,$95 ,2%,0% for 18 months,Budget Coaching,15%,Travel Insurance,-169.284595
Cohort 6,$95 ,2%,0% for 18 months,Budget Coaching,20%,None,207.3422648
Cohort 6,$95 ,2%,0% for 18 months,Budget Coaching,20%,Airport Lounge,121.2091661
Cohort 6,$95 ,2%,0% for 18 months,Budget Coaching,20%,Travel Insurance,120.0557008
Cohort 6,$95 ,2%,0% for 18 months,Budget Coaching,25%,None,374.0151344
Cohort 6,$95 ,2%,0% for 18 months,Budget Coaching,25%,Airport Lounge,309.5056687
Cohort 6,$95 ,2%,0% for 18 months,Budget Coaching,25%,Travel Insurance,304.9005097
Cohort 6,$95 ,2%,0% for 18 months,Budget Coaching,30%,None,396.6715887
Cohort 6,$95 ,2%,0% for 18 months,Budget Coaching,30%,Airport Lounge,379.8687448
Cohort 6,$95 ,2%,0% for 18 months,Budget Coaching,30%,Travel Insurance,367.5050357
Cohort 6,$95 ,3%,None,Basic App,15%,None,423.1186705
Cohort 6,$95 ,3%,None,Basic App,15%,Airport Lounge,371.8036482
Cohort 6,$95 ,3%,None,Basic App,15%,Travel Insurance,365.0127438
Cohort 6,$95 ,3%,None,Basic App,20%,None,658.5339914
Cohort 6,$95 ,3%,None,Basic App,20%,Airport Lounge,645.8493098
Cohort 6,$95 ,3%,None,Basic App,20%,Travel Insurance,631.6962572
Cohort 6,$95 ,3%,None,Basic App,25%,None,747.1628079
Cohort 6,$95 ,3%,None,Basic App,25%,Airport Lounge,797.813739
Cohort 6,$95 ,3%,None,Basic App,25%,Travel Insurance,771.2804456
Cohort 6,$95 ,3%,None,Basic App,30%,None,612.686657
Cohort 6,$95 ,3%,None,Basic App,30%,Airport Lounge,771.8583702
Cohort 6,$95 ,3%,None,Basic App,30%,Travel Insurance,720.6568298
Cohort 6,$95 ,3%,None,Spend Insights,15%,None,420.4786783
Cohort 6,$95 ,3%,None,Spend Insights,15%,Airport Lounge,364.4617533
Cohort 6,$95 ,3%,None,Spend Insights,15%,Travel Insurance,358.4045363
Cohort 6,$95 ,3%,None,Spend Insights,20%,None,661.2326847
Cohort 6,$95 ,3%,None,Spend Insights,20%,Airport Lounge,640.9422146
Cohort 6,$95 ,3%,None,Spend Insights,20%,Travel Insurance,628.142876
Cohort 6,$95 ,3%,None,Spend Insights,25%,None,757.9195648
Cohort 6,$95 ,3%,None,Spend Insights,25%,Airport Lounge,797.2761832
Cohort 6,$95 ,3%,None,Spend Insights,25%,Travel Insurance,773.0016076
Cohort 6,$95 ,3%,None,Spend Insights,30%,None,634.1159352
Cohort 6,$95 ,3%,None,Spend Insights,30%,Airport Lounge,781.048706
Cohort 6,$95 ,3%,None,Spend Insights,30%,Travel Insurance,732.9678531
Cohort 6,$95 ,3%,None,Budget Coaching,15%,None,442.6272677
Cohort 6,$95 ,3%,None,Budget Coaching,15%,Airport Lounge,365.1912496
Cohort 6,$95 ,3%,None,Budget Coaching,15%,Travel Insurance,362.1899057
Cohort 6,$95 ,3%,None,Budget Coaching,20%,None,711.5221784
Cohort 6,$95 ,3%,None,Budget Coaching,20%,Airport Lounge,653.5864467
Cohort 6,$95 ,3%,None,Budget Coaching,20%,Travel Insurance,647.0830242
Cohort 6,$95 ,3%,None,Budget Coaching,25%,None,853.1651282
Cohort 6,$95 ,3%,None,Budget Coaching,25%,Airport Lounge,831.3986479
Cohort 6,$95 ,3%,None,Budget Coaching,25%,Travel Insurance,818.4776596
Cohort 6,$95 ,3%,None,Budget Coaching,30%,None,802.894829
Cohort 6,$95 ,3%,None,Budget Coaching,30%,Airport Lounge,867.0827635
Cohort 6,$95 ,3%,None,Budget Coaching,30%,Travel Insurance,837.707903
Cohort 6,$95 ,3%,0% for 12 months,Basic App,15%,None,-4.535466741
Cohort 6,$95 ,3%,0% for 12 months,Basic App,15%,Airport Lounge,-101.1937218
Cohort 6,$95 ,3%,0% for 12 months,Basic App,15%,Travel Insurance,-100.0447679
Cohort 6,$95 ,3%,0% for 12 months,Basic App,20%,None,262.2371667
Cohort 6,$95 ,3%,0% for 12 months,Basic App,20%,Airport Lounge,186.4455638
Cohort 6,$95 ,3%,0% for 12 months,Basic App,20%,Travel Insurance,183.889854
Cohort 6,$95 ,3%,0% for 12 months,Basic App,25%,None,412.5059909
Cohort 6,$95 ,3%,0% for 12 months,Basic App,25%,Airport Lounge,367.9751803
Cohort 6,$95 ,3%,0% for 12 months,Basic App,25%,Travel Insurance,360.1684641
Cohort 6,$95 ,3%,0% for 12 months,Basic App,30%,None,403.4980473
Cohort 6,$95 ,3%,0% for 12 months,Basic App,30%,Airport Lounge,421.529662
Cohort 6,$95 ,3%,0% for 12 months,Basic App,30%,Travel Insurance,402.5985533
Cohort 6,$95 ,3%,0% for 12 months,Spend Insights,15%,None,-13.72982063
Cohort 6,$95 ,3%,0% for 12 months,Spend Insights,15%,Airport Lounge,-111.2213179
Cohort 6,$95 ,3%,0% for 12 months,Spend Insights,15%,Travel Insurance,-110.0754619
Cohort 6,$95 ,3%,0% for 12 months,Spend Insights,20%,None,256.0997424
Cohort 6,$95 ,3%,0% for 12 months,Spend Insights,20%,Airport Lounge,177.638248
Cohort 6,$95 ,3%,0% for 12 months,Spend Insights,20%,Travel Insurance,175.4266709
Cohort 6,$95 ,3%,0% for 12 months,Spend Insights,25%,None,410.7965204
Cohort 6,$95 ,3%,0% for 12 months,Spend Insights,25%,Airport Lounge,361.0494066
Cohort 6,$95 ,3%,0% for 12 months,Spend Insights,25%,Travel Insurance,354.0712105
Cohort 6,$95 ,3%,0% for 12 months,Spend Insights,30%,None,409.4677735
Cohort 6,$95 ,3%,0% for 12 months,Spend Insights,30%,Airport Lounge,419.0315885
Cohort 6,$95 ,3%,0% for 12 months,Spend Insights,30%,Travel Insurance,401.7208475
Cohort 6,$95 ,3%,0% for 12 months,Budget Coaching,15%,None,-23.94419818
Cohort 6,$95 ,3%,0% for 12 months,Budget Coaching,15%,Airport Lounge,-123.0080981
Cohort 6,$95 ,3%,0% for 12 months,Budget Coaching,15%,Travel Insurance,-122.3902217
Cohort 6,$95 ,3%,0% for 12 months,Budget Coaching,20%,None,260.9636403
Cohort 6,$95 ,3%,0% for 12 months,Budget Coaching,20%,Airport Lounge,171.6102334
Cohort 6,$95 ,3%,0% for 12 months,Budget Coaching,20%,Travel Insurance,170.5635508
Cohort 6,$95 ,3%,0% for 12 months,Budget Coaching,25%,None,437.3465213
Cohort 6,$95 ,3%,0% for 12 months,Budget Coaching,25%,Airport Lounge,363.5067196
Cohort 6,$95 ,3%,0% for 12 months,Budget Coaching,25%,Travel Insurance,360.0110884
Cohort 6,$95 ,3%,0% for 12 months,Budget Coaching,30%,None,477.4463307
Cohort 6,$95 ,3%,0% for 12 months,Budget Coaching,30%,Airport Lounge,441.8455617
Cohort 6,$95 ,3%,0% for 12 months,Budget Coaching,30%,Travel Insurance,432.2864683
Cohort 6,$95 ,3%,0% for 18 months,Basic App,15%,None,-238.161281
Cohort 6,$95 ,3%,0% for 18 months,Basic App,15%,Airport Lounge,-346.0156682
Cohort 6,$95 ,3%,0% for 18 months,Basic App,15%,Travel Insurance,-343.2634554
Cohort 6,$95 ,3%,0% for 18 months,Basic App,20%,None,41.42714587
Cohort 6,$95 ,3%,0% for 18 months,Basic App,20%,Airport Lounge,-53.31149157
Cohort 6,$95 ,3%,0% for 18 months,Basic App,20%,Travel Insurance,-52.79797459
Cohort 6,$95 ,3%,0% for 18 months,Basic App,25%,None,215.2805957
Cohort 6,$95 ,3%,0% for 18 months,Basic App,25%,Airport Lounge,138.0035521
Cohort 6,$95 ,3%,0% for 18 months,Basic App,25%,Travel Insurance,135.9257303
Cohort 6,$95 ,3%,0% for 18 months,Basic App,30%,None,259.8628614
Cohort 6,$95 ,3%,0% for 18 months,Basic App,30%,Airport Lounge,218.6881052
Cohort 6,$95 ,3%,0% for 18 months,Basic App,30%,Travel Insurance,211.4923288
Cohort 6,$95 ,3%,0% for 18 months,Spend Insights,15%,None,-249.092432
Cohort 6,$95 ,3%,0% for 18 months,Spend Insights,15%,Airport Lounge,-356.6358769
Cohort 6,$95 ,3%,0% for 18 months,Spend Insights,15%,Travel Insurance,-354.0654333
Cohort 6,$95 ,3%,0% for 18 months,Spend Insights,20%,None,32.47055441
Cohort 6,$95 ,3%,0% for 18 months,Spend Insights,20%,Airport Lounge,-63.19219652
Cohort 6,$95 ,3%,0% for 18 months,Spend Insights,20%,Travel Insurance,-62.64026091
Cohort 6,$95 ,3%,0% for 18 months,Spend Insights,25%,None,208.9459876
Cohort 6,$95 ,3%,0% for 18 months,Spend Insights,25%,Airport Lounge,129.0887269
Cohort 6,$95 ,3%,0% for 18 months,Spend Insights,25%,Travel Insurance,127.3224883
Cohort 6,$95 ,3%,0% for 18 months,Spend Insights,30%,None,258.5028121
Cohort 6,$95 ,3%,0% for 18 months,Spend Insights,30%,Airport Lounge,211.9646045
Cohort 6,$95 ,3%,0% for 18 months,Spend Insights,30%,Travel Insurance,205.5804039
Cohort 6,$95 ,3%,0% for 18 months,Budget Coaching,15%,None,-266.8766394
Cohort 6,$95 ,3%,0% for 18 months,Budget Coaching,15%,Airport Lounge,-370.8544629
Cohort 6,$95 ,3%,0% for 18 months,Budget Coaching,15%,Travel Insurance,-369.5601726
Cohort 6,$95 ,3%,0% for 18 months,Budget Coaching,20%,None,24.10499672
Cohort 6,$95 ,3%,0% for 18 months,Budget Coaching,20%,Airport Lounge,-73.99109761
Cohort 6,$95 ,3%,0% for 18 months,Budget Coaching,20%,Travel Insurance,-73.67710643
Cohort 6,$95 ,3%,0% for 18 months,Budget Coaching,25%,None,212.3778945
Cohort 6,$95 ,3%,0% for 18 months,Budget Coaching,25%,Airport Lounge,122.330022
Cohort 6,$95 ,3%,0% for 18 months,Budget Coaching,25%,Travel Insurance,121.5077817
Cohort 6,$95 ,3%,0% for 18 months,Budget Coaching,30%,None,284.82627
Cohort 6,$95 ,3%,0% for 18 months,Budget Coaching,30%,Airport Lounge,213.9193724
Cohort 6,$95 ,3%,0% for 18 months,Budget Coaching,30%,Travel Insurance,210.6330859
Cohort 6,$150 ,1%,None,Basic App,15%,None,318.2893179
Cohort 6,$150 ,1%,None,Basic App,15%,Airport Lounge,491.6514698
Cohort 6,$150 ,1%,None,Basic App,15%,Travel Insurance,433.7225177
Cohort 6,$150 ,1%,None,Basic App,20%,None,365.3939588
Cohort 6,$150 ,1%,None,Basic App,20%,Airport Lounge,608.762052
Cohort 6,$150 ,1%,None,Basic App,20%,Travel Insurance,529.7713669
Cohort 6,$150 ,1%,None,Basic App,25%,None,297.4240445
Cohort 6,$150 ,1%,None,Basic App,25%,Airport Lounge,557.1298737
Cohort 6,$150 ,1%,None,Basic App,25%,Travel Insurance,469.7295283
Cohort 6,$150 ,1%,None,Basic App,30%,None,152.009623
Cohort 6,$150 ,1%,None,Basic App,30%,Airport Lounge,331.2452528
Cohort 6,$150 ,1%,None,Basic App,30%,Travel Insurance,266.1811812
Cohort 6,$150 ,1%,None,Spend Insights,15%,None,336.5948615
Cohort 6,$150 ,1%,None,Spend Insights,15%,Airport Lounge,506.5290491
Cohort 6,$150 ,1%,None,Spend Insights,15%,Travel Insurance,449.9402396
Cohort 6,$150 ,1%,None,Spend Insights,20%,None,389.1143799
Cohort 6,$150 ,1%,None,Spend Insights,20%,Airport Lounge,632.2597664
Cohort 6,$150 ,1%,None,Spend Insights,20%,Travel Insurance,554.0781332
Cohort 6,$150 ,1%,None,Spend Insights,25%,None,319.9823485
Cohort 6,$150 ,1%,None,Spend Insights,25%,Airport Lounge,586.3209933
Cohort 6,$150 ,1%,None,Spend Insights,25%,Travel Insurance,497.6463512
Cohort 6,$150 ,1%,None,Spend Insights,30%,None,165.4688067
Cohort 6,$150 ,1%,None,Spend Insights,30%,Airport Lounge,355.499604
Cohort 6,$150 ,1%,None,Spend Insights,30%,Travel Insurance,287.0180722
Cohort 6,$150 ,1%,None,Budget Coaching,15%,None,501.4981121
Cohort 6,$150 ,1%,None,Budget Coaching,15%,Airport Lounge,631.7612502
Cohort 6,$150 ,1%,None,Budget Coaching,15%,Travel Insurance,587.3203824
Cohort 6,$150 ,1%,None,Budget Coaching,20%,None,602.2741301
Cohort 6,$150 ,1%,None,Budget Coaching,20%,Airport Lounge,817.2054378
Cohort 6,$150 ,1%,None,Budget Coaching,20%,Travel Insurance,751.3181499
Cohort 6,$150 ,1%,None,Budget Coaching,25%,None,535.9166477
Cohort 6,$150 ,1%,None,Budget Coaching,25%,Airport Lounge,824.7147285
Cohort 6,$150 ,1%,None,Budget Coaching,25%,Travel Insurance,736.1158603
Cohort 6,$150 ,1%,None,Budget Coaching,30%,None,308.5101646
Cohort 6,$150 ,1%,None,Budget Coaching,30%,Airport Lounge,582.7156455
Cohort 6,$150 ,1%,None,Budget Coaching,30%,Travel Insurance,490.6206603
Cohort 6,$150 ,1%,0% for 12 months,Basic App,15%,None,204.8651242
Cohort 6,$150 ,1%,0% for 12 months,Basic App,15%,Airport Lounge,243.151889
Cohort 6,$150 ,1%,0% for 12 months,Basic App,15%,Travel Insurance,221.7091877
Cohort 6,$150 ,1%,0% for 12 months,Basic App,20%,None,304.9294644
Cohort 6,$150 ,1%,0% for 12 months,Basic App,20%,Airport Lounge,423.1713736
Cohort 6,$150 ,1%,0% for 12 months,Basic App,20%,Travel Insurance,381.0446769
Cohort 6,$150 ,1%,0% for 12 months,Basic App,25%,None,284.7439188
Cohort 6,$150 ,1%,0% for 12 months,Basic App,25%,Airport Lounge,457.4815343
Cohort 6,$150 ,1%,0% for 12 months,Basic App,25%,Travel Insurance,399.0947939
Cohort 6,$150 ,1%,0% for 12 months,Basic App,30%,None,160.4364252
Cohort 6,$150 ,1%,0% for 12 months,Basic App,30%,Airport Lounge,312.8883549
Cohort 6,$150 ,1%,0% for 12 months,Basic App,30%,Travel Insurance,258.0595402
Cohort 6,$150 ,1%,0% for 12 months,Spend Insights,15%,None,211.4578649
Cohort 6,$150 ,1%,0% for 12 months,Spend Insights,15%,Airport Lounge,243.3939469
Cohort 6,$150 ,1%,0% for 12 months,Spend Insights,15%,Travel Insurance,223.2938061
Cohort 6,$150 ,1%,0% for 12 months,Spend Insights,20%,None,319.1908176
Cohort 6,$150 ,1%,0% for 12 months,Spend Insights,20%,Airport Lounge,431.2209883
Cohort 6,$150 ,1%,0% for 12 months,Spend Insights,20%,Travel Insurance,390.8293866
Cohort 6,$150 ,1%,0% for 12 months,Spend Insights,25%,None,302.2237462
Cohort 6,$150 ,1%,0% for 12 months,Spend Insights,25%,Airport Lounge,473.2441056
Cohort 6,$150 ,1%,0% for 12 months,Spend Insights,25%,Travel Insurance,415.7379323
Cohort 6,$150 ,1%,0% for 12 months,Spend Insights,30%,None,173.0975264
Cohort 6,$150 ,1%,0% for 12 months,Spend Insights,30%,Airport Lounge,331.0779178
Cohort 6,$150 ,1%,0% for 12 months,Spend Insights,30%,Travel Insurance,274.7021005
Cohort 6,$150 ,1%,0% for 12 months,Budget Coaching,15%,None,283.8023616
Cohort 6,$150 ,1%,0% for 12 months,Budget Coaching,15%,Airport Lounge,277.5020163
Cohort 6,$150 ,1%,0% for 12 months,Budget Coaching,15%,Travel Insurance,264.1871335
Cohort 6,$150 ,1%,0% for 12 months,Budget Coaching,20%,None,448.3005477
Cohort 6,$150 ,1%,0% for 12 months,Budget Coaching,20%,Airport Lounge,511.876998
Cohort 6,$150 ,1%,0% for 12 months,Budget Coaching,20%,Travel Insurance,483.1760447
Cohort 6,$150 ,1%,0% for 12 months,Budget Coaching,25%,None,463.6500223
Cohort 6,$150 ,1%,0% for 12 months,Budget Coaching,25%,Airport Lounge,606.1135551
Cohort 6,$150 ,1%,0% for 12 months,Budget Coaching,25%,Travel Insurance,558.3949044
Cohort 6,$150 ,1%,0% for 12 months,Budget Coaching,30%,None,304.0995466
Cohort 6,$150 ,1%,0% for 12 months,Budget Coaching,30%,Airport Lounge,495.570734
Cohort 6,$150 ,1%,0% for 12 months,Budget Coaching,30%,Travel Insurance,431.6854875
Cohort 6,$150 ,1%,0% for 18 months,Basic App,15%,None,109.529015
Cohort 6,$150 ,1%,0% for 18 months,Basic App,15%,Airport Lounge,76.72584407
Cohort 6,$150 ,1%,0% for 18 months,Basic App,15%,Travel Insurance,71.45699578
